iso3,date,obesity_prevalence,diabetes_treatment,polluting_cooking_fuels,hypertension_treatment,mean_years_schooling,expected_years_schooling,alcohol_consumption,life_expectancy
BEN,2012,8.0148648,11.97667825,94.65,19.65,2.293833333333333,11.500333333333336,17.698429767,58.64433333333333
BEN,2013,8.23900605,11.9623998,94.6,20.3,2.3581666666666665,12.108833333333331,17.455816921500002,58.8825
BEN,2014,8.47494685,11.9563522,94.5,20.9,2.4231666666666665,12.230333333333334,17.1023558205,59.0315
BEN,2015,8.7285926,11.95746305,94.45,21.55,2.4885,12.563333333333333,16.564056819,59.27183333333334
BEN,2016,9.0027479,11.96725355,94.45,22.2,2.5541666666666667,12.491333333333332,16.2561059545,59.42249999999999
BEN,2017,9.2962853,11.98581045,94.45,22.85,2.6203333333333334,12.129333333333332,16.5123663975,59.72733333333333
BEN,2018,9.6087727,12.0132027,94.3,23.6,2.8675,11.764666666666663,16.8688767895,59.999
BEN,2019,9.94088825,12.05738455,94.3,24.299999999999997,2.9951666666666665,11.073,16.8688767895,60.36116666666667
BEN,2020,10.2954174,12.1170097,94.25,34.85,3.0433333333333334,10.401,17.54854653,60.042833333333334
BEN,2021,10.6702239,12.1916581,94.1,34.85,2.998666666666667,10.21,11.3269366655,59.821
BEN,2022,11.0627732,12.2830272,94.05,34.85,2.998666666666667,10.21,11.3269366655,59.954
BFA,2000,1.412782795,9.58532375,93.5,8.75,1.302230769230769,3.135692307692308,25.36965763,51.4346923076923
BFA,2001,1.5556363,9.53077505,93.25,9.1,1.247923076923077,3.217769230769231,25.36965763,51.68269230769231
BFA,2002,1.7108455500000002,9.4693914,92.85,9.55,1.1999230769230769,3.366769230769231,26.117145445,51.90746153846154
BFA,2003,1.8780077,9.3973279,92.55,10.0,1.1571538461538462,3.515461538461538,26.10383118,52.456307692307696
BFA,2004,2.0554651,9.31605025,92.2,10.45,1.1336923076923076,3.888,26.349998595,53.07238461538462
BFA,2005,2.241599,9.2261318,91.75,10.95,1.1106923076923076,4.260461538461538,26.41820961,53.74207692307693
BFA,2006,2.4343741,9.1233842,91.3,11.45,1.0884615384615386,4.547076923076923,26.448026065,54.385615384615384
BFA,2007,2.63157215,9.009175,90.75,12.0,0.8046923076923077,4.998846153846154,26.191895725,55.01176923076923
BFA,2008,2.83089995,8.885475249999999,90.35,12.55,0.8394615384615385,5.4719999999999995,26.084423195,55.97553846153846
BFA,2009,3.0306732999999997,8.7535348,89.65,13.15,0.8738461538461538,5.901307692307692,26.03887529,56.585307692307694
BFA,2010,3.2304242,8.616262299999999,88.94999999999999,13.75,0.9086153846153846,6.329769230769231,25.97086616,57.09507692307693
BFA,2011,3.4311818,8.473756550000001,88.35,14.35,0.941153846153846,6.727384615384616,26.03569489,57.68269230769231
BFA,2012,3.6357459,8.330281450000001,87.4,15.0,0.9739230769230768,6.9806923076923075,26.063545835,58.11584615384615
BFA,2013,3.84978715,8.185182900000001,86.5,15.6,1.0065384615384614,7.183461538461539,27.029984155,58.25823076923077
BFA,2014,4.079148549999999,8.04000235,85.5,16.299999999999997,1.0395384615384615,7.28,27.88628018,58.736538461538466
BFA,2015,4.326200699999999,7.89379365,84.6,16.95,1.1645384615384615,7.594769230769231,28.78735407,59.165461538461535
BFA,2016,4.59287445,7.74811395,83.5,17.65,1.2892307692307692,7.7836923076923075,28.868893115,59.59069230769231
BFA,2017,4.879979049999999,7.60406365,82.3,18.35,1.4136923076923078,8.084615384615384,28.900456035,59.74469230769231
BFA,2018,5.1879676,7.4638203,81.25,19.1,1.5377692307692308,8.370307692307692,28.982398835,60.20238461538462
BFA,2019,5.5178806,7.33276665,80.05,19.9,1.6806923076923077,8.313461538461539,28.982398835,60.140846153846155
BFA,2020,5.8703972,7.211923800000001,78.85,34.85,1.8514615384615385,8.163692307692308,31.522256660000004,59.78092307692308
BFA,2021,6.24515265,7.1062641499999994,77.5,34.85,1.8486153846153843,8.100538461538461,11.3269366655,59.27
BFA,2022,6.64161515,7.0175698,76.2,34.85,1.8486153846153843,7.505230769230769,11.3269366655,59.766
BGD,2000,0.83751285,20.650001000000003,82.6,26.05,4.205478260869565,7.545217391304347,0.0595496685,66.19965217391305
BGD,2001,0.922378235,20.608924,82.5,27.1,4.325913043478261,7.754173913043479,0.0595496685,66.55660869565217
BGD,2002,1.01552686,20.5534215,82.19999999999999,28.1,4.411130434782609,7.963391304347827,0.0490913275,67.03517391304348
BGD,2003,1.11746708,20.4865045,81.8,29.15,4.496347826086956,8.173,0.0473293709999999,67.24704347826086
BGD,2004,1.22886073,20.3987835,81.5,30.2,4.58204347826087,8.382695652173913,0.0372766759999999,67.61091304347826
BGD,2005,1.350144695,20.293748,81.1,31.25,4.644652173913044,8.588478260869564,0.0389064655,67.69139130434783
BGD,2006,1.48159429,20.169799,80.65,32.2,4.707826086956522,8.670043478260869,0.0490413705,67.6014347826087
BGD,2007,1.62366295,20.0284515,80.0,33.1,4.7716521739130435,8.684782608695652,0.065238755,67.04082608695653
BGD,2008,1.77687195,19.87344,79.5,33.85,4.835999999999999,8.428304347826087,0.059925382,67.34947826086956
BGD,2009,1.94073215,19.711931,78.75,34.55,4.900869565217391,8.969608695652173,0.0576991305,67.67326086956523
BGD,2010,2.11518035,19.551879999999997,77.9,35.2,4.966043478260869,9.21904347826087,0.0606958754999999,68.88352173913043
BGD,2011,2.30037395,19.3977995,76.8,35.75,5.031652173913044,9.468739130434782,0.0700093045,69.02591304347825
BGD,2012,2.4974891,19.2543365,75.7,36.2,5.127565217391305,9.73404347826087,0.0720472675,69.6491304347826
BGD,2013,2.7073619,19.116128,74.6,36.55,4.893913043478261,9.999130434782607,0.0742160995,69.53795652173913
BGD,2014,2.93032205,18.988476,73.275,36.85,5.015217391304348,10.264347826086958,0.0753173515,69.83760869565216
BGD,2015,3.1688393,18.8669045,72.0,37.099999999999994,5.793347826086956,10.504391304347823,0.0759662605,70.37026086956521
BGD,2016,3.4241402,18.754387,70.75,37.3,5.930565217391304,10.744565217391305,0.076652811,70.99704347826086
BGD,2017,3.694609,18.6584705,69.6,37.5,6.095260869565218,10.984217391304348,0.078771436,71.72282608695652
BGD,2018,3.9774356,18.5733315,68.2,37.65,6.22,11.45826086956522,0.0798426965,72.53
BGD,2019,4.2719445,18.5058915,67.25,37.8,6.3919999999999995,11.725,0.0798426965,72.79756521739131
BGD,2020,4.5798503,18.451208,66.2,34.85,7.200956521739131,11.999739130434785,1.3904416355,71.95947826086956
BGD,2021,4.9020503,18.4150875,65.05,34.85,7.200956521739131,11.999739130434785,11.3269366655,72.3725652173913
BGD,2022,5.23836725,18.396932,63.9,34.85,7.200956521739131,11.999739130434785,11.3269366655,73.68926086956522
BGR,2000,13.6847055,41.9095635,27.5,36.25,9.542,12.500166666666669,16.8654637355,71.4675
BGR,2001,14.0098645,42.669343999999995,27.5,37.4,9.6575,12.490833333333333,16.8654637355,71.76299999999999
BGR,2002,14.337522,43.444590000000005,27.5,38.5,9.709666666666667,12.885333333333334,17.103587247500002,72.03716666666666
BGR,2003,14.667122,44.22984099999999,27.5,39.65,10.105666666666666,13.339333333333334,16.7649786005,72.23683333333334
BGR,2004,14.9977275,45.0294465,27.5,40.75,10.176,13.541,16.358675181000002,72.44166666666666
BGR,2005,15.3295585,45.8424975,27.5,41.900000000000006,10.247666666666666,13.686166666666669,15.899518433,72.4225
BGR,2006,15.663518,46.666705500000006,27.5,42.9,10.319,13.748833333333332,15.8679365935,72.53233333333334
BGR,2007,15.998417,47.5024025,27.5,43.9,10.4335,13.911166666666666,16.044488989,72.85133333333333
BGR,2008,16.3283415,48.347622,27.5,44.9,10.471333333333334,13.8455,16.1433508385,73.15883333333333
BGR,2009,16.6496565,49.1927745,27.5,45.75,10.529166666666669,13.895,15.9055944555,73.50099999999999
BGR,2010,16.9599175,50.044760499999995,27.5,46.6,10.606666666666667,14.138833333333332,15.6655719955,73.55
BGR,2011,17.2599195,50.9035025,27.5,47.5,10.6595,14.239333333333336,15.8904257215,73.9375
BGR,2012,17.5526975,51.766797999999994,27.5,48.3,10.775666666666666,14.222499999999998,16.0742712825,74.0935
BGR,2013,17.8410665,52.635199,27.5,49.05,10.880666666666668,14.602666666666666,16.2207147695,74.61683333333333
BGR,2014,18.127286,53.50706,27.5,49.75,10.918333333333337,14.7965,16.240574189500002,74.23733333333334
BGR,2015,18.416746,54.373023,27.5,50.4,11.051166666666669,14.714,16.551601845999997,74.395
BGR,2016,18.709016499999997,55.231502500000005,27.5,51.05,11.084833333333334,14.4315,16.792039392,74.584
BGR,2017,18.9997045,56.071937000000005,27.5,51.65,11.090333333333334,14.225500000000002,17.025493849500002,74.545
BGR,2018,19.2869215,56.88592800000001,27.5,52.25,11.145833333333334,14.039833333333334,17.1010747915,74.62316666666666
BGR,2019,19.5751595,57.673508,27.5,52.8,11.199833333333332,13.758666666666668,17.1010747915,74.79566666666666
BGR,2020,19.8730945,58.4380865,27.5,34.85,11.2405,13.548833333333334,16.743655477,73.366
BGR,2021,20.1848345,59.176826,27.5,34.85,11.2385,13.385833333333332,11.3269366655,71.48433333333334
BGR,2022,20.509061000000003,59.8849715,27.5,34.85,11.234833333333333,13.385833333333332,11.3269366655,71.18983333333334
BIH,2000,13.553827,41.4525255,43.1,32.75,6.0494,11.2316,11.132363253,74.496
BIH,2001,13.834561,42.2250105,44.0,33.85,6.0558,11.3924,11.132363253,75.06
BIH,2002,14.118113,43.018812,45.15,34.95,6.0622,11.5554,11.3769578065,74.612
BIH,2003,14.405084,43.829647,46.375,36.05,6.0688,11.7204,11.5193361025,75.782
BIH,2004,14.693968,44.6538465,47.75,37.15,6.0754,11.888,11.867436414,76.133
BIH,2005,14.986644000000002,45.4903245,49.15,38.25,6.082,12.0582,12.1978412165,75.42
BIH,2006,15.2860055,46.3377965,50.2,39.3,6.0884,12.2302,12.636153035,76.247
BIH,2007,15.590673,47.199385,51.7,40.25,6.7704,12.4166,12.8688374975,76.161
BIH,2008,15.8989705,48.074779,52.95,41.2,6.8882,12.8014,12.7930619525,76.838
BIH,2009,16.208816,48.9540635,54.25,42.099999999999994,7.005599999999999,12.8982,12.475732977,76.976
BIH,2010,16.519862,49.846214,55.45,42.900000000000006,7.122800000000001,12.9412,12.261778717,77.073
BIH,2011,16.833116,50.746596,56.45,43.75,7.271599999999999,13.185,12.3245813735,77.007
BIH,2012,17.151955,51.6579685,57.7,44.6,7.9268,13.3716,12.389285666,77.191
BIH,2013,17.479626,52.575466,58.4,45.4,8.5818,13.6168,12.3777652095,76.33
BIH,2014,17.819328,53.49831,59.25,46.15,9.2368,13.6462,12.4024719985,75.659
BIH,2015,18.176083,54.41418899999999,60.2,46.8,9.3352,13.6254,12.562338756,76.182
BIH,2016,18.5496935,55.323985,60.95,47.5,9.738,13.6244,12.8295531195,76.808
BIH,2017,18.935242,56.20884,61.75,48.099999999999994,9.798,13.6276,13.067619198,76.935
BIH,2018,19.330354999999997,57.068527,62.3,48.75,9.858,13.578,13.1117924985,77.093
BIH,2019,19.737728,57.895711,63.15,49.35,10.2216,13.4408,13.1117924985,77.241
BIH,2020,20.1642485,58.69574849999999,63.5,34.85,10.5852,13.2552,12.30428258,76.225
BIH,2021,20.610913,59.466654,64.925,34.85,10.5852,13.2768,11.3269366655,75.3
BIH,2022,21.078629,60.2039935,65.55,34.85,10.5852,13.2772,11.3269366655,75.293
BLR,2000,17.6805705,34.8569335,9.3,34.4,10.261666666666668,12.940166666666668,17.982048456,69.18
BLR,2001,17.971013499999998,35.6132925,8.15,35.55,10.347666666666669,13.231,17.982048456,68.864
BLR,2002,18.2643645,36.404090999999994,6.95,36.65,10.434333333333331,13.521833333333332,17.2748654275,68.484
BLR,2003,18.556039,37.228016999999994,6.0,37.8,10.521833333333332,13.812333333333331,17.801682788,68.939
BLR,2004,18.838802,38.084128500000006,5.3500000000000005,38.9,10.610166666666666,14.103333333333332,17.5695554325,69.406
BLR,2005,19.1086645,38.9737395,4.5,39.9,10.699,14.393833333333331,18.1432570275,69.416
BLR,2006,19.3625245,39.892028,3.8,40.85,10.7895,14.691833333333332,18.8652270325,69.988
BLR,2007,19.5979445,40.838748,3.3,41.65,10.880833333333332,14.990166666666669,20.181211885,70.762
BLR,2008,19.8081905,41.810188,2.75,42.45,10.972833333333334,15.288166666666667,20.685640405,70.922
BLR,2009,19.991531,42.8040085,2.35,43.1,11.065833333333332,15.3845,20.81516996,71.094
BLR,2010,20.148728,43.8177465,2.05,43.75,11.161,15.4255,20.711633715,71.122
BLR,2011,20.2815315,44.845909,1.7000000000000002,44.3,11.256166666666669,15.574,20.47376801,71.516
BLR,2012,20.3938845,45.8810075,1.5,44.8,11.351333333333336,15.661,19.70351169,72.614
BLR,2013,20.4873095,46.9208675,1.25,45.25,11.452833333333333,15.454,18.400600107499997,72.989
BLR,2014,20.5646725,47.953552,1.1,45.65,11.554833333333336,15.280166666666666,16.8860245705,73.585
BLR,2015,20.6334395,48.9800645,0.95,45.95,11.6565,15.120666666666668,15.763799716,73.987
BLR,2016,20.6945325,49.9875635,0.75,46.25,11.758,15.034999999999998,15.1655044175,74.258
BLR,2017,20.745635,50.963314,0.7000000000000001,46.55,11.859833333333333,14.8425,15.295363183,74.452
BLR,2018,20.785285,51.9003005,0.6000000000000001,46.8,11.9615,14.501,15.64055389,74.568
BLR,2019,20.819812,52.8022615,0.55,47.1,12.0635,14.221333333333334,15.64055389,74.216
BLR,2020,20.8562925,53.683355500000005,0.5,34.85,12.160333333333334,14.087833333333334,16.6124361675,72.513
BLR,2021,20.9007445,54.540959,0.3999999999999999,34.85,12.160333333333334,14.018333333333333,11.3269366655,72.438
BLR,2022,20.9531675,55.3746225,0.3999999999999999,34.85,12.160333333333334,13.808,11.3269366655,73.246
BLZ,2000,25.73985,40.108058,19.4,31.2,6.9755,11.862,8.9501063615,67.3255
BLZ,2001,26.607027,40.275261,18.5,32.349999999999994,7.1427499999999995,12.05225,8.9501063615,67.1225
BLZ,2002,27.463834,40.4164685,17.75,33.5,7.31075,12.43525,9.5417776785,67.51050000000001
BLZ,2003,28.3061235,40.5362145,17.25,34.7,7.47775,12.8185,10.108223045,67.6645
BLZ,2004,29.1344865,40.6423195,16.6,35.9,7.6455,13.10025,10.713334291,67.9765
BLZ,2005,29.946297,40.727414499999995,16.35,37.05,7.81275,12.54575,10.81614538,68.123
BLZ,2006,30.7419675,40.783742,16.0,38.2,8.2915,13.0205,11.2162534595,68.827
BLZ,2007,31.5197385,40.816498,15.65,39.25,8.73375,12.90175,11.5373601935,69.56675
BLZ,2008,32.2827175,40.8317565,15.7,40.25,9.170000000000002,12.76425,11.6080664115,70.24375
BLZ,2009,33.0304335,40.836756,15.6,41.150000000000006,9.5985,12.411,11.3789707555,71.094
BLZ,2010,33.7643405,40.8304395,15.5,42.0,10.02025,12.3,11.103057408,71.73425
BLZ,2011,34.4861895,40.823033499999994,15.45,42.650000000000006,9.66875,12.375,11.0633178125,72.3025
BLZ,2012,35.1958215,40.8153745,15.4,43.3,9.3715,12.82075,11.102264206,72.894
BLZ,2013,35.894471,40.798199,15.4,43.8,9.07475,12.7035,11.264889948,73.313
BLZ,2014,36.591865,40.768653,15.25,44.15,8.7775,12.692,11.394601628499998,72.95925
BLZ,2015,37.294489,40.71621450000001,15.25,44.4,8.48025,12.754,11.3375152795,72.83624999999999
BLZ,2016,38.000202,40.646069999999995,15.15,44.65,8.466000000000001,13.4055,11.0486970605,73.04724999999999
BLZ,2017,38.7070435,40.568994,15.15,44.8,8.45175,13.12625,10.6977044765,73.20925
BLZ,2018,39.410861,40.488299999999995,15.25,44.95,8.43725,13.177,10.371955998,73.3495
BLZ,2019,40.118372,40.4067575,15.25,45.05,8.42275,13.1925,10.371955998,73.57650000000001
BLZ,2020,40.8331575,40.3232185,15.25,34.85,8.4085,13.048,7.1797529505,72.50475
BLZ,2021,41.5551425,40.2472765,15.3,34.85,8.4085,12.7505,11.3269366655,70.13225
BLZ,2022,42.2821955,40.174411,15.35,34.85,8.4085,12.3115,11.3269366655,70.622
BOL,2000,12.97237665,34.332215500000004,44.599999999999994,33.6,6.9414444444444445,13.893888888888888,4.8947648704999995,62.76033333333333
BOL,2001,13.520731649999998,34.643564,44.1,34.7,7.102666666666667,13.649777777777778,4.8947648704999995,63.285111111111114
BOL,2002,14.078304,34.946972,43.35,35.9,7.092888888888889,13.405111111111111,4.8673105205,63.77611111111111
BOL,2003,14.644973,35.242197,42.5,37.15,7.081444444444445,13.160444444444444,5.091667034,64.13177777777778
BOL,2004,15.22166,35.5254365,41.375,38.4,7.010888888888889,13.621555555555554,5.4011572505,64.60322222222221
BOL,2005,15.810272,35.800168,40.05,39.65,6.940777777777778,14.08177777777778,5.8482644005,65.087
BOL,2006,16.4125005,36.0550625,38.55,40.95,6.871222222222222,13.977555555555556,6.2555237990000006,65.58200000000001
BOL,2007,17.032143,36.291872999999995,36.95,42.15,7.009888888888889,14.222888888888887,6.695517477499999,65.92933333333333
BOL,2008,17.670415,36.52104,35.300000000000004,43.25,7.148333333333334,14.187,7.021427384,66.44955555555556
BOL,2009,18.3292745,36.755438,33.7,44.35,7.428000000000001,14.155111111111111,7.1044703899999995,66.89033333333333
BOL,2010,19.0094255,36.9879825,32.1,45.349999999999994,7.657222222222223,14.123555555555557,7.003686439,67.17666666666668
BOL,2011,19.7108195,37.223259,30.65,46.25,7.886444444444444,14.092444444444444,6.806873904,67.55433333333333
BOL,2012,20.430307,37.462734999999995,29.3,47.0,8.115444444444444,14.258777777777778,6.707053566000001,67.7278888888889
BOL,2013,21.163725,37.700809500000005,28.2,47.65,8.365333333333332,14.445,6.6246256045,68.04866666666666
BOL,2014,21.9126775,37.929237,26.9,48.2,8.615222222222222,13.924888888888889,6.5582739619999995,68.19288888888889
BOL,2015,22.679878,38.145475,25.7,48.6,8.865333333333332,13.854,6.4937700905,68.35044444444445
BOL,2016,23.4659125,38.3416895,24.45,48.900000000000006,9.097333333333331,14.367222222222225,6.4149179445,68.66511111111112
BOL,2017,24.2692605,38.5253205,23.2,49.15,9.329555555555554,14.768888888888888,6.3128643635,68.73922222222222
BOL,2018,25.085637499999997,38.704344500000005,21.8,49.349999999999994,9.561555555555556,14.883,6.183759425,68.78711111111112
BOL,2019,25.9205405,38.878857,20.3,49.55,9.793666666666669,14.814666666666666,6.183759425,68.88144444444444
BOL,2020,26.7750875,39.0485005,18.95,34.85,9.757666666666667,14.665,5.481748827,65.45577777777777
BOL,2021,27.647301,39.212936,17.45,34.85,9.757666666666667,14.889666666666669,11.3269366655,64.606
BOL,2022,28.5378475,39.376451,16.0,34.85,9.757666666666667,14.889666666666669,11.3269366655,65.92377777777777
BRA,2000,12.19271445,38.8417675,23.9,40.900000000000006,4.842777777777777,13.276037037037035,15.2437349695,69.4582962962963
BRA,2001,12.6264642,39.6061805,23.175,42.3,5.032962962962963,13.335851851851851,15.2437349695,69.93892592592591
BRA,2002,13.0693475,40.3808385,22.35,43.75,5.223000000000001,13.396,14.8644861005,70.17755555555556
BRA,2003,13.5272755,41.151978,21.6,45.2,5.412814814814815,13.456074074074074,14.4364084335,70.5107037037037
BRA,2004,14.0086105,41.9208125,20.75,46.65,5.602518518518519,13.51648148148148,14.160626351,70.94440740740741
BRA,2005,14.512965,42.679781000000006,20.1,48.099999999999994,5.785666666666667,13.576925925925924,13.713512979,71.58874074074073
BRA,2006,15.0390025,43.4259985,19.15,49.5,5.968629629629629,13.637666666666666,13.661745176500002,71.89581481481481
BRA,2007,15.592144,44.1575585,18.35,50.849999999999994,6.162444444444445,13.698444444444444,13.626240057,72.24666666666667
BRA,2008,16.1797925,44.880548000000005,17.5,52.1,6.345,13.759444444444444,13.867702737,72.61951851851852
BRA,2009,16.808771,45.6027565,16.75,53.3,6.459,13.820703703703703,13.9906500425,72.87555555555556
BRA,2010,17.4837895,46.3134085,15.8,54.4,6.58337037037037,13.881925925925929,14.0181721815,73.13233333333334
BRA,2011,18.204458,47.0164925,15.0,55.5,6.705740740740741,13.930296296296296,14.1020077955,73.2932962962963
BRA,2012,18.9667125,47.7140905,14.25,56.55,6.906518518518518,13.97877777777778,13.974664175,73.50214814814815
BRA,2013,19.765,48.398994,13.6,57.5,6.975185185185186,15.273407407407408,13.9964446255,73.868
BRA,2014,20.596264,49.061574,12.95,58.4,7.062851851851852,15.39662962962963,13.82114117,74.25566666666667
BRA,2015,21.4541795,49.6999635,12.3,59.2,7.1850000000000005,15.273814814814816,13.562485799,74.28155555555556
BRA,2016,22.334806,50.309397,11.6,60.0,7.399777777777779,15.32274074074074,13.2449676455,74.39166666666667
BRA,2017,23.2315005,50.8857015,11.1,60.7,7.515185185185185,15.435666666666666,12.8172729175,74.77622222222223
BRA,2018,24.14431,51.4345435,10.65,61.45,7.639851851851852,15.532444444444444,12.5712656195,75.05822222222223
BRA,2019,25.074535,51.963770499999995,10.25,62.099999999999994,7.78037037037037,15.478148148148149,12.5712656195,75.28685185185185
BRA,2020,26.0261225,52.477086,9.9,34.85,7.923481481481481,15.47462962962963,12.5285620945,73.95877777777777
BRA,2021,26.9970005,52.980691,9.45,34.85,7.923481481481481,15.60762962962963,11.3269366655,72.70074074074074
BRA,2022,27.9887245,53.4623475,9.125,34.85,7.923481481481481,15.60762962962963,11.3269366655,73.37533333333333
BRB,2000,21.597142,42.129315000000005,0.0,44.3,9.00325,14.33275,12.493633268500002,74.089
BRB,2001,22.3386885,42.330988,0.0,45.7,9.109,14.4295,12.493633268500002,74.247
BRB,2002,23.0827625,42.5104365,0.0,47.0,9.21475,14.6045,12.4864689595,74.366
BRB,2003,23.8253715,42.6679055,0.0,48.400000000000006,9.3205,14.77925,12.6855968645,74.472
BRB,2004,24.565481,42.807719,0.0,49.7,9.4265,14.954,13.041902724,74.727
BRB,2005,25.301536,42.9221165,0.0,51.05,9.53225,15.12875,13.5721394465,74.89
BRB,2006,26.0317935,43.006244499999994,0.0,52.3,9.55925,15.3035,13.865471358,75.068
BRB,2007,26.757863,43.069038,0.0,53.45,9.58625,15.47825,14.2583422445,75.342
BRB,2008,27.4795705,43.114240499999994,0.0,54.55,9.61325,15.7665,14.321006462500002,75.447
BRB,2009,28.196824,43.1452515,0.0,55.55,9.64025,16.05475,14.4561374135,75.678
BRB,2010,28.910875500000003,43.162635,0.0,56.4,9.667,15.792,14.27842708,75.712
